technology,airbending,source,DataManager@27.03.2019 13:31:39
@data
material,sheetThicknessMM,punchRadiusMM,dieWidthMM,angleDEG,bendDeductionTanMM,bendDeductionEdgeMM,radiusMM
AlMg3,5,4,50,123.3,-4.694,0,13
AlMg3,5,4,50,128.4,-4.061,0,14.8
AlMg3,5,4,50,133.8,-3.447,0,16.9
AlMg3,5,4,50,135,-3.314,0,16.9
AlMg3,5,4,50,139.4,-2.857,0,19.7
AlMg3,5,4,50,145.1,-2.307,0,23.4
AlMg3,5,4,50,150,-1.882,0,27.7
AlMg3,5,4,50,151,-1.802,0,28.6
AlMg3,5,4,50,156.9,-1.341,0,36.5
AlMg3,5,4,50,162.7,-0.962,0,50.4
AlMg3,5,4,50,168.4,-0.597,0,74.8
AlMg3,5,4,50,174.1,-0.283,0,151
AlMg3,5,4.7,30,30,-56.331,-1.355,5
AlMg3,5,4.7,30,31.9,-52.742,-1.583,5
AlMg3,5,4.7,30,33.1,-50.093,-1.712,5
AlMg3,5,4.7,30,35.9,-44.423,-2.021,5
AlMg3,5,4.7,30,39.4,-38.702,-2.395,5
AlMg3,5,4.7,30,43.1,-33.772,-2.788,5
AlMg3,5,4.7,30,45,-32.016,-2.969,5
AlMg3,5,4.7,30,46.6,-30.289,-3.13,5
AlMg3,5,4.7,30,51.1,-26.265,-3.589,5
AlMg3,5,4.7,30,56.3,-22.295,-4.143,5
AlMg3,5,4.7,30,60,-19.659,-4.539,5
AlMg3,5,4.7,30,62.9,-18.25,-4.857,5
AlMg3,5,4.7,30,68.9,-15.668,-5.545,5
AlMg3,5,4.7,30,75,-13.283,-6.322,5.3
AlMg3,5,4.7,30,76.2,-12.967,-6.481,5.3
AlMg3,5,4.7,30,84.1,-10.611,-7.728,5.8
AlMg3,5,4.7,30,90,-9.448,-9.448,6.6
AlMg3,5,4.7,30,92.7,-8.598,0,6.9
AlMg3,5,4.7,30,101.8,-6.902,0,8.9
AlMg3,5,4.7,30,105,-6.576,0,8.9
AlMg3,5,4.7,30,111,-5.532,0,9.1
AlMg3,5,4.7,30,120,-4.461,0,10.1
AlMg3,5,4.7,30,129.3,-3.503,0,11.4
AlMg3,5,4.7,30,135,-2.727,0,13.8
AlMg3,5,4.7,30,139.1,-2.615,0,13.8
AlMg3,5,4.7,30,149.4,-1.8,0,18.8
AlMg3,5,4.7,30,150,-1.898,0,19.4
AlMg3,5,4.7,30,159.8,-1.091,0,29.6
AlMg3,5,4.7,30,170.2,-0.484,0,60.8
AlMg3,5,5,30,30,-56.331,-1.355,5
AlMg3,5,5,30,31.9,-52.742,-1.583,5
AlMg3,5,5,30,33.1,-50.093,-1.712,5
AlMg3,5,5,30,35.9,-44.423,-2.021,5
AlMg3,5,5,30,39.4,-38.702,-2.395,5
AlMg3,5,5,30,43.1,-33.772,-2.788,5
AlMg3,5,5,30,45,-32.016,-2.969,5
AlMg3,5,5,30,46.6,-30.289,-3.13,5
AlMg3,5,5,30,51.1,-26.265,-3.589,5
AlMg3,5,5,30,56.3,-22.295,-4.143,5
AlMg3,5,5,30,60,-19.659,-4.539,5
AlMg3,5,5,30,62.9,-18.25,-4.857,5
AlMg3,5,5,30,68.9,-15.668,-5.545,5
AlMg3,5,5,30,75,-13.283,-6.322,5.3
AlMg3,5,5,30,76.2,-12.967,-6.481,5.3
AlMg3,5,5,30,84.1,-10.611,-7.728,5.8
AlMg3,5,5,30,90,-9.448,-9.448,6.6
AlMg3,5,5,30,92.7,-8.598,0,6.9
AlMg3,5,5,30,101.8,-6.902,0,8.9
AlMg3,5,5,30,105,-6.576,0,8.9
AlMg3,5,5,30,111,-5.532,0,9.1
AlMg3,5,5,30,120,-4.461,0,10.1
AlMg3,5,5,30,129.3,-3.503,0,11.4
AlMg3,5,5,30,135,-2.727,0,13.8
AlMg3,5,5,30,139.1,-2.615,0,13.8
AlMg3,5,5,30,149.4,-1.8,0,18.8
AlMg3,5,5,30,150,-1.898,0,19.4
AlMg3,5,5,30,159.8,-1.091,0,29.6
AlMg3,5,5,30,170.2,-0.484,0,60.8
AlMg3,5,4.7,40,84.5,-11.235,-8.09,6.1
AlMg3,5,4.7,40,88.2,-10.278,-9.084,6.6
AlMg3,5,4.7,40,90,-9.816,-9.816,6.8
AlMg3,5,4.7,40,92.1,-9.37,0,7.1
AlMg3,5,4.7,40,96.1,-8.525,0,7.5
AlMg3,5,4.7,40,100.9,-7.489,0,7.8
AlMg3,5,4.7,40,104.8,-6.872,0,8.3
AlMg3,5,4.7,40,105,-6.873,0,8.3
AlMg3,5,4.7,40,108.9,-6.266,0,8.7
AlMg3,5,4.7,40,113.2,-5.672,0,9.3
AlMg3,5,4.7,40,117.8,-5.086,0,10.1
AlMg3,5,4.7,40,120,-4.796,0,10.6
AlMg3,5,4.7,40,122.4,-4.524,0,11.1
AlMg3,5,4.7,40,127.3,-3.974,0,12.3
AlMg3,5,4.7,40,132.3,-3.443,0,13.9
AlMg3,5,4.7,40,135,-3.168,0,13.9
AlMg3,5,4.7,40,137.4,-2.932,0,0.05
AlMg3,5,4.7,40,142.6,-2.444,0,0.5
AlMg3,5,4.7,40,148,-1.986,0,1
AlMg3,5,4.7,40,150,-1.83,0,1
AlMg3,5,4.7,40,153.4,-1.562,0,1
AlMg3,5,4.7,40,158.9,-1.17,0,1
AlMg3,5,4.7,40,164.4,-0.815,0,1
AlMg3,5,4.7,40,169.6,-0.522,0,1
AlMg3,5,4.7,40,174.8,-0.25,0,1
AlMg3,5,4.7,41.5,84.5,-11.235,-8.09,6.1
AlMg3,5,4.7,41.5,88.2,-10.278,-9.084,6.6
AlMg3,5,4.7,41.5,90,-9.816,-9.816,6.8
AlMg3,5,4.7,41.5,92.1,-9.37,0,7.1
AlMg3,5,4.7,41.5,96.1,-8.525,0,7.5
AlMg3,5,4.7,41.5,100.9,-7.489,0,7.8
AlMg3,5,4.7,41.5,104.8,-6.872,0,8.3
AlMg3,5,4.7,41.5,105,-6.873,0,8.3
AlMg3,5,4.7,41.5,108.9,-6.266,0,8.7
AlMg3,5,4.7,41.5,113.2,-5.672,0,9.3
AlMg3,5,4.7,41.5,117.8,-5.086,0,10.1
AlMg3,5,4.7,41.5,120,-4.796,0,10.6
AlMg3,5,4.7,41.5,122.4,-4.524,0,11.1
AlMg3,5,4.7,41.5,127.3,-3.974,0,12.3
AlMg3,5,4.7,41.5,132.3,-3.443,0,13.9
AlMg3,5,4.7,41.5,135,-3.168,0,13.9
AlMg3,5,4.7,41.5,137.4,-2.932,0,0.05
AlMg3,5,4.7,41.5,142.6,-2.444,0,0.5
AlMg3,5,4.7,41.5,148,-1.986,0,1
AlMg3,5,4.7,41.5,150,-1.83,0,1
AlMg3,5,4.7,41.5,153.4,-1.562,0,1
AlMg3,5,4.7,41.5,158.9,-1.17,0,1
AlMg3,5,4.7,41.5,164.4,-0.815,0,1
AlMg3,5,4.7,41.5,169.6,-0.522,0,1
AlMg3,5,4.7,41.5,174.8,-0.25,0,1
AlMg3,5,5,40,84.5,-11.235,-8.09,6.1
AlMg3,5,5,40,88.2,-10.278,-9.084,6.6
AlMg3,5,5,40,90,-9.816,-9.816,6.8
AlMg3,5,5,40,92.1,-9.37,0,7.1
AlMg3,5,5,40,96.1,-8.525,0,7.5
AlMg3,5,5,40,100.9,-7.489,0,7.8
AlMg3,5,5,40,104.8,-6.872,0,8.3
AlMg3,5,5,40,105,-6.873,0,8.3
AlMg3,5,5,40,108.9,-6.266,0,8.7
AlMg3,5,5,40,113.2,-5.672,0,9.3
AlMg3,5,5,40,117.8,-5.086,0,10.1
AlMg3,5,5,40,120,-4.796,0,10.6
AlMg3,5,5,40,122.4,-4.524,0,11.1
AlMg3,5,5,40,127.3,-3.974,0,12.3
AlMg3,5,5,40,132.3,-3.443,0,13.9
AlMg3,5,5,40,135,-3.168,0,13.9
AlMg3,5,5,40,137.4,-2.932,0,0.05
AlMg3,5,5,40,142.6,-2.444,0,0.5
AlMg3,5,5,40,148,-1.986,0,1
AlMg3,5,5,40,150,-1.83,0,1
AlMg3,5,5,40,153.4,-1.562,0,1
AlMg3,5,5,40,158.9,-1.17,0,1
AlMg3,5,5,40,164.4,-0.815,0,1
AlMg3,5,5,40,169.6,-0.522,0,1
AlMg3,5,5,40,174.8,-0.25,0,1
AlMg3,5,5,41.5,84.5,-11.235,-8.09,6.1
AlMg3,5,5,41.5,88.2,-10.278,-9.084,6.6
AlMg3,5,5,41.5,90,-9.816,-9.816,6.8
AlMg3,5,5,41.5,92.1,-9.37,0,7.1
AlMg3,5,5,41.5,96.1,-8.525,0,7.5
AlMg3,5,5,41.5,100.9,-7.489,0,7.8
AlMg3,5,5,41.5,104.8,-6.872,0,8.3
AlMg3,5,5,41.5,105,-6.873,0,8.3
AlMg3,5,5,41.5,108.9,-6.266,0,8.7
AlMg3,5,5,41.5,113.2,-5.672,0,9.3
AlMg3,5,5,41.5,117.8,-5.086,0,10.1
AlMg3,5,5,41.5,120,-4.796,0,10.6
AlMg3,5,5,41.5,122.4,-4.524,0,11.1
AlMg3,5,5,41.5,127.3,-3.974,0,12.3
AlMg3,5,5,41.5,132.3,-3.443,0,13.9
AlMg3,5,5,41.5,135,-3.168,0,13.9
AlMg3,5,5,41.5,137.4,-2.932,0,0.05
AlMg3,5,5,41.5,142.6,-2.444,0,0.5
AlMg3,5,5,41.5,148,-1.986,0,1
AlMg3,5,5,41.5,150,-1.83,0,1
AlMg3,5,5,41.5,153.4,-1.562,0,1
AlMg3,5,5,41.5,158.9,-1.17,0,1
AlMg3,5,5,41.5,164.4,-0.815,0,1
AlMg3,5,5,41.5,169.6,-0.522,0,1
AlMg3,5,5,41.5,174.8,-0.25,0,1
AlMg3,5,4.7,50,81.8,-13.32,-7.892,1
AlMg3,5,4.7,50,83.4,-12.85,-8.339,1
AlMg3,5,4.7,50,87,-11.838,-9.544,1
AlMg3,5,4.7,50,90,-10.926,-10.926,1
AlMg3,5,4.7,50,91.1,-10.584,0,1
AlMg3,5,4.7,50,94.9,-9.726,0,1
AlMg3,5,4.7,50,99.6,-8.579,0,1
AlMg3,5,4.7,50,103.7,-7.816,0,1
AlMg3,5,4.7,50,105,-7.587,0,9
AlMg3,5,4.7,50,108.1,-7.063,0,9.8
AlMg3,5,4.7,50,112.8,-6.309,0,10.7
AlMg3,5,4.7,50,118.1,-5.411,0,11.7
AlMg3,5,4.7,50,120,-5.173,0,12.2
AlMg3,5,4.7,50,123,-4.748,0,13.1
AlMg3,5,4.7,50,128.2,-4.107,0,14.8
AlMg3,5,4.7,50,133.6,-3.481,0,17
AlMg3,5,4.7,50,135,-3.331,0,17
AlMg3,5,4.7,50,139.3,-2.884,0,19.8
AlMg3,5,4.7,50,145,-2.33,0,23.5
AlMg3,5,4.7,50,150,-1.893,0,27.9
AlMg3,5,4.7,50,150.9,-1.82,0,28.7
AlMg3,5,4.7,50,156.8,-1.357,0,36.5
AlMg3,5,4.7,50,162.7,-0.941,0,49.2
AlMg3,5,4.7,50,168.5,-0.596,0,75.7
AlMg3,5,4.7,50,174.2,-0.283,0,152.6
AlMg3,5,5,50,81.8,-13.32,-7.892,1
AlMg3,5,5,50,83.4,-12.85,-8.339,1
AlMg3,5,5,50,87,-11.838,-9.544,1
AlMg3,5,5,50,90,-10.926,-10.926,1
AlMg3,5,5,50,91.1,-10.584,0,1
AlMg3,5,5,50,94.9,-9.726,0,1
AlMg3,5,5,50,99.6,-8.579,0,1
AlMg3,5,5,50,103.7,-7.816,0,1
AlMg3,5,5,50,105,-7.587,0,9
AlMg3,5,5,50,108.1,-7.063,0,9.8
AlMg3,5,5,50,112.8,-6.309,0,10.7
AlMg3,5,5,50,118.1,-5.411,0,11.7
AlMg3,5,5,50,120,-5.173,0,12.2
AlMg3,5,5,50,123,-4.748,0,13.1
AlMg3,5,5,50,128.2,-4.107,0,14.8
AlMg3,5,5,50,133.6,-3.481,0,17
AlMg3,5,5,50,135,-3.331,0,17
AlMg3,5,5,50,139.3,-2.884,0,19.8
AlMg3,5,5,50,145,-2.33,0,23.5
AlMg3,5,5,50,150,-1.893,0,27.9
AlMg3,5,5,50,150.9,-1.82,0,28.7
AlMg3,5,5,50,156.8,-1.357,0,36.5
AlMg3,5,5,50,162.7,-0.941,0,49.2
AlMg3,5,5,50,168.5,-0.596,0,75.7
AlMg3,5,5,50,174.2,-0.283,0,152.6
AlMg3,6,1,30,30,-51.994,-2.94,4.5
AlMg3,6,1,30,35,-43.471,-3.433,4.5
AlMg3,6,1,30,35.3,-43.051,-3.46,4.5
AlMg3,6,1,30,38.5,-38.031,-3.765,4.6
AlMg3,6,1,30,42.1,-33.428,-4.111,4.7
AlMg3,6,1,30,45,-30.657,-4.383,4.9
AlMg3,6,1,30,46.1,-29.431,-4.485,4.9
AlMg3,6,1,30,50.4,-25.852,-4.906,5.1
AlMg3,6,1,30,55.6,-22.275,-5.414,5.3
AlMg3,6,1,30,60,-19.682,-5.852,5.5
AlMg3,6,1,30,61.5,-19.181,-6.006,5.6
AlMg3,6,1,30,68.4,-16.165,-6.719,6.1
AlMg3,6,1,30,75,-13.852,-7.464,6.5
AlMg3,6,1,30,75.6,-13.697,-7.54,6.5
AlMg3,6,1,30,84.3,-11.306,-8.693,7.1
AlMg3,6,1,30,90,-10.183,-10.183,7.5
AlMg3,6,1,30,93.8,-9.196,0,7.8
AlMg3,6,1,30,104.3,-7.349,0,8.7
AlMg3,6,1,30,105,-7.327,0,8.7
AlMg3,6,1,30,116.3,-5.588,0,9.7
AlMg3,6,1,30,120,-4.98,0,10.2
AlMg3,6,1,30,128.6,-4.104,0,11.4
AlMg3,6,1,30,135,-3.277,0,15
AlMg3,6,1,30,141.1,-2.847,0,15
AlMg3,6,1,30,150,-2.206,0,20.7
AlMg3,6,1,30,153.9,-1.738,0,23.3
AlMg3,6,1,30,167.5,-0.741,0,48.8
AlMg3,6,1,40,80.2,-12.717,-7.673,5.8
AlMg3,6,1,40,81.8,-12.311,-7.961,6
AlMg3,6,1,40,85.4,-11.386,-8.718,5.7
AlMg3,6,1,40,89.3,-10.445,-9.936,6.1
AlMg3,6,1,40,90,-10.246,-10.246,6.2
AlMg3,6,1,40,93.5,-9.504,0,6.5
AlMg3,6,1,40,98.5,-8.307,0,7
AlMg3,6,1,40,102.9,-7.51,0,7.5
AlMg3,6,1,40,105,-7.17,0,8.1
AlMg3,6,1,40,107.5,-6.724,0,8.1
AlMg3,6,1,40,112.4,-5.961,0,8.9
AlMg3,6,1,40,117.5,-5.214,0,9.8
AlMg3,6,1,40,120,-4.855,0,10.2
AlMg3,6,1,40,122.7,-4.522,0,10.8
AlMg3,6,1,40,128,-3.869,0,12.1
AlMg3,6,1,40,133.4,-3.238,0,13.8
AlMg3,6,1,40,135,-3.062,0,13.8
AlMg3,6,1,40,139.1,-2.627,0,16.1
AlMg3,6,1,40,144.9,-2.042,0,19.4
AlMg3,6,1,40,150,-1.582,0,23.4
AlMg3,6,1,40,150.8,-1.495,0,24
AlMg3,6,1,40,156.8,-0.983,0,31.3
AlMg3,6,1,40,163,-0.512,0,43.3
AlMg3,6,1,40,168.7,-0.134,0,68.4
AlMg3,6,1,40,174.4,0.229,0,139.3
AlMg3,6,1,41.5,80.2,-12.717,-7.673,5.8
AlMg3,6,1,41.5,81.8,-12.311,-7.961,6
AlMg3,6,1,41.5,85.4,-11.386,-8.718,5.7
AlMg3,6,1,41.5,89.3,-10.445,-9.936,6.1
AlMg3,6,1,41.5,90,-10.246,-10.246,6.2
AlMg3,6,1,41.5,93.5,-9.504,0,6.5
AlMg3,6,1,41.5,98.5,-8.307,0,7
AlMg3,6,1,41.5,102.9,-7.51,0,7.5
AlMg3,6,1,41.5,105,-7.17,0,8.1
AlMg3,6,1,41.5,107.5,-6.724,0,8.1
AlMg3,6,1,41.5,112.4,-5.961,0,8.9
AlMg3,6,1,41.5,117.5,-5.214,0,9.8
AlMg3,6,1,41.5,120,-4.855,0,10.2
AlMg3,6,1,41.5,122.7,-4.522,0,10.8
AlMg3,6,1,41.5,128,-3.869,0,12.1
AlMg3,6,1,41.5,133.4,-3.238,0,13.8
AlMg3,6,1,41.5,135,-3.062,0,13.8
AlMg3,6,1,41.5,139.1,-2.627,0,16.1
AlMg3,6,1,41.5,144.9,-2.042,0,19.4
AlMg3,6,1,41.5,150,-1.582,0,23.4
AlMg3,6,1,41.5,150.8,-1.495,0,24
AlMg3,6,1,41.5,156.8,-0.983,0,31.3
AlMg3,6,1,41.5,163,-0.512,0,43.3
AlMg3,6,1,41.5,168.7,-0.134,0,68.4
AlMg3,6,1,41.5,174.4,0.229,0,139.3
AlMg3,6,1,50,89,-12.004,-11.187,7.5
AlMg3,6,1,50,90,-11.767,-11.767,7.6
AlMg3,6,1,50,91.5,-11.392,0,7.8
AlMg3,6,1,50,95.5,-10.438,0,8.3
AlMg3,6,1,50,100.3,-9.189,0,8.8
AlMg3,6,1,50,104.4,-8.378,0,9.4
AlMg3,6,1,50,105,-8.31,0,9.4
AlMg3,6,1,50,108.8,-7.601,0,10.1
AlMg3,6,1,50,113.4,-6.83,0,11
AlMg3,6,1,50,118.3,-6.072,0,12.2
AlMg3,6,1,50,120,-5.756,0,12.6
AlMg3,6,1,50,123.7,-5.207,0,13.4
AlMg3,6,1,50,129,-4.462,0,15
AlMg3,6,1,50,134.4,-3.809,0,17.1
AlMg3,6,1,50,135,-3.749,0,17.1
AlMg3,6,1,50,139.9,-3.189,0,19.9
AlMg3,6,1,50,145.6,-2.593,0,23.8
AlMg3,6,1,50,150,-2.172,0,28.5
AlMg3,6,1,50,151.2,-2.08,0,29.8
AlMg3,6,1,50,156.9,-1.592,0,38.3
AlMg3,6,1,50,162.7,-1.118,0,51.7
AlMg3,6,1,50,168.6,-0.693,0,76.9
AlMg3,6,1,50,174.3,-0.323,0,157.2
AlMg3,6,8,40,88.7,-12.668,-11.679,10
AlMg3,6,8,40,90,-12.247,-12.247,10
AlMg3,6,8,40,92.5,-11.461,0,10
AlMg3,6,8,40,97.6,-10.026,0,10
AlMg3,6,8,40,102.7,-8.775,0,10
AlMg3,6,8,40,105,-8.261,0,10
AlMg3,6,8,40,107.8,-7.671,0,10
AlMg3,6,8,40,112.9,-6.708,0,10.8
AlMg3,6,8,40,118,-5.859,0,12.3
AlMg3,6,8,40,120,-5.554,0,12.9
AlMg3,6,8,40,123,-5.114,0,13.8
AlMg3,6,8,40,127.7,-4.483,0,14.8
AlMg3,6,8,40,132.4,-3.933,0,15.7
AlMg3,6,8,40,135,-3.625,0,17.2
AlMg3,6,8,40,137,-3.412,0,17.2
AlMg3,6,8,40,141.8,-2.916,0,19.3
AlMg3,6,8,40,146.5,-2.451,0,22.3
AlMg3,6,8,40,150,-2.136,0,25.3
AlMg3,6,8,40,151.4,-2.009,0,26.6
AlMg3,6,8,40,156.3,-1.595,0,32.5
AlMg3,6,8,40,161.1,-1.213,0,41.4
AlMg3,6,8,40,166,-0.864,0,56.2
AlMg3,6,8,40,170.8,-0.543,0,84.7
AlMg3,6,8,40,175.4,-0.259,0,178
AlMg3,6,8,41.5,88.7,-12.668,-11.679,10
AlMg3,6,8,41.5,90,-12.247,-12.247,10
AlMg3,6,8,41.5,92.5,-11.461,0,10
AlMg3,6,8,41.5,97.6,-10.026,0,10
AlMg3,6,8,41.5,102.7,-8.775,0,10
AlMg3,6,8,41.5,105,-8.261,0,10
AlMg3,6,8,41.5,107.8,-7.671,0,10
AlMg3,6,8,41.5,112.9,-6.708,0,10.8
AlMg3,6,8,41.5,118,-5.859,0,12.3
AlMg3,6,8,41.5,120,-5.554,0,12.9
AlMg3,6,8,41.5,123,-5.114,0,13.8
AlMg3,6,8,41.5,127.7,-4.483,0,14.8
AlMg3,6,8,41.5,132.4,-3.933,0,15.7
AlMg3,6,8,41.5,135,-3.625,0,17.2
AlMg3,6,8,41.5,137,-3.412,0,17.2
AlMg3,6,8,41.5,141.8,-2.916,0,19.3
AlMg3,6,8,41.5,146.5,-2.451,0,22.3
AlMg3,6,8,41.5,150,-2.136,0,25.3
AlMg3,6,8,41.5,151.4,-2.009,0,26.6
AlMg3,6,8,41.5,156.3,-1.595,0,32.5
AlMg3,6,8,41.5,161.1,-1.213,0,41.4
AlMg3,6,8,41.5,166,-0.864,0,56.2
AlMg3,6,8,41.5,170.8,-0.543,0,84.7
AlMg3,6,8,41.5,175.4,-0.259,0,178
AlMg3,6,10,40,88.7,-12.668,-11.679,10
AlMg3,6,10,40,90,-12.247,-12.247,10
AlMg3,6,10,40,92.5,-11.461,0,10
AlMg3,6,10,40,97.6,-10.026,0,10
AlMg3,6,10,40,102.7,-8.775,0,10
AlMg3,6,10,40,105,-8.261,0,10
AlMg3,6,10,40,107.8,-7.671,0,10
AlMg3,6,10,40,112.9,-6.708,0,10.8
AlMg3,6,10,40,118,-5.859,0,12.3
AlMg3,6,10,40,120,-5.554,0,12.9
AlMg3,6,10,40,123,-5.114,0,13.8
AlMg3,6,10,40,127.7,-4.483,0,14.8
AlMg3,6,10,40,132.4,-3.933,0,15.7
AlMg3,6,10,40,135,-3.625,0,17.2
AlMg3,6,10,40,137,-3.412,0,17.2
AlMg3,6,10,40,141.8,-2.916,0,19.3
AlMg3,6,10,40,146.5,-2.451,0,22.3
AlMg3,6,10,40,150,-2.136,0,25.3
AlMg3,6,10,40,151.4,-2.009,0,26.6
AlMg3,6,10,40,156.3,-1.595,0,32.5
AlMg3,6,10,40,161.1,-1.213,0,41.4
AlMg3,6,10,40,166,-0.864,0,56.2
AlMg3,6,10,40,170.8,-0.543,0,84.7
AlMg3,6,10,40,175.4,-0.259,0,178
AlMg3,6,10,41.5,88.7,-12.668,-11.679,10
AlMg3,6,10,41.5,90,-12.247,-12.247,10
AlMg3,6,10,41.5,92.5,-11.461,0,10
AlMg3,6,10,41.5,97.6,-10.026,0,10
AlMg3,6,10,41.5,102.7,-8.775,0,10
AlMg3,6,10,41.5,105,-8.261,0,10
AlMg3,6,10,41.5,107.8,-7.671,0,10
AlMg3,6,10,41.5,112.9,-6.708,0,10.8
AlMg3,6,10,41.5,118,-5.859,0,12.3
AlMg3,6,10,41.5,120,-5.554,0,12.9
AlMg3,6,10,41.5,123,-5.114,0,13.8
AlMg3,6,10,41.5,127.7,-4.483,0,14.8
AlMg3,6,10,41.5,132.4,-3.933,0,15.7
AlMg3,6,10,41.5,135,-3.625,0,17.2
AlMg3,6,10,41.5,137,-3.412,0,17.2
AlMg3,6,10,41.5,141.8,-2.916,0,19.3
AlMg3,6,10,41.5,146.5,-2.451,0,22.3
AlMg3,6,10,41.5,150,-2.136,0,25.3
AlMg3,6,10,41.5,151.4,-2.009,0,26.6
AlMg3,6,10,41.5,156.3,-1.595,0,32.5
AlMg3,6,10,41.5,161.1,-1.213,0,41.4
AlMg3,6,10,41.5,166,-0.864,0,56.2
AlMg3,6,10,41.5,170.8,-0.543,0,84.7
AlMg3,6,10,41.5,175.4,-0.259,0,178
AlMg3,6,8,50,85.5,-14.579,-11.016,10
AlMg3,6,8,50,87.2,-13.952,-11.611,10
AlMg3,6,8,50,90,-12.937,-12.937,10
AlMg3,6,8,50,91.4,-12.455,0,10
AlMg3,6,8,50,95.6,-11.137,0,10
AlMg3,6,8,50,100,-9.928,0,10
AlMg3,6,8,50,104.5,-8.83,0,10.5
AlMg3,6,8,50,105,-8.698,0,10.5
AlMg3,6,8,50,109,-7.823,0,11.4
AlMg3,6,8,50,113.6,-6.927,0,12.3
AlMg3,6,8,50,118.1,-6.13,0,13.2
AlMg3,6,8,50,120,-5.842,0,13.6
AlMg3,6,8,50,122.5,-5.446,0,14.1
AlMg3,6,8,50,127,-4.827,0,15.3
AlMg3,6,8,50,131.5,-4.235,0,16.9
AlMg3,6,8,50,135,-3.792,0,19
AlMg3,6,8,50,136.2,-3.665,0,19
AlMg3,6,8,50,140.9,-3.122,0,21.6
AlMg3,6,8,50,145.8,-2.608,0,25.1
AlMg3,6,8,50,150,-2.204,0,29.1
AlMg3,6,8,50,150.7,-2.128,0,29.8
AlMg3,6,8,50,155.6,-1.687,0,36.3
AlMg3,6,8,50,160.6,-1.282,0,46.3
AlMg3,6,8,50,165.5,-0.908,0,62.2
AlMg3,6,8,50,170.4,-0.572,0,93.9
AlMg3,6,8,50,175.2,-0.274,0,195.8
AlMg3,6,10,50,85.5,-14.579,-11.016,10
AlMg3,6,10,50,87.2,-13.952,-11.611,10
AlMg3,6,10,50,90,-12.937,-12.937,10
AlMg3,6,10,50,91.4,-12.455,0,10
AlMg3,6,10,50,95.6,-11.137,0,10
AlMg3,6,10,50,100,-9.928,0,10
AlMg3,6,10,50,104.5,-8.83,0,10.5
AlMg3,6,10,50,105,-8.698,0,10.5
AlMg3,6,10,50,109,-7.823,0,11.4
AlMg3,6,10,50,113.6,-6.927,0,12.3
AlMg3,6,10,50,118.1,-6.13,0,13.2
AlMg3,6,10,50,120,-5.842,0,13.6
AlMg3,6,10,50,122.5,-5.446,0,14.1
AlMg3,6,10,50,127,-4.827,0,15.3
AlMg3,6,10,50,131.5,-4.235,0,16.9
AlMg3,6,10,50,135,-3.792,0,19
AlMg3,6,10,50,136.2,-3.665,0,19
AlMg3,6,10,50,140.9,-3.122,0,21.6
AlMg3,6,10,50,145.8,-2.608,0,25.1
AlMg3,6,10,50,150,-2.204,0,29.1
AlMg3,6,10,50,150.7,-2.128,0,29.8
AlMg3,6,10,50,155.6,-1.687,0,36.3
AlMg3,6,10,50,160.6,-1.282,0,46.3
AlMg3,6,10,50,165.5,-0.908,0,62.2
AlMg3,6,10,50,170.4,-0.572,0,93.9
AlMg3,6,10,50,175.2,-0.274,0,195.8
AlMg3,6,8,60,83.8,-16.258,-10.85,10
AlMg3,6,8,60,86.9,-14.946,-12.038,10
AlMg3,6,8,60,90,-13.746,-13.746,10
AlMg3,6,8,60,91,-13.408,0,10
AlMg3,6,8,60,95.2,-11.974,0,10.4
AlMg3,6,8,60,99.5,-10.672,0,11
AlMg3,6,8,60,104,-9.488,0,11.7
AlMg3,6,8,60,105,-9.236,0,11.7
AlMg3,6,8,60,108.5,-8.408,0,12.4
AlMg3,6,8,60,113,-7.471,0,13.1
AlMg3,6,8,60,117.5,-6.645,0,14.2
AlMg3,6,8,60,120,-6.203,0,14.9
AlMg3,6,8,60,122.2,-5.847,0,15.6
AlMg3,6,8,60,127.1,-5.096,0,17.4
AlMg3,6,8,60,132,-4.387,0,19.6
AlMg3,6,8,60,135,-3.99,0,22.3
AlMg3,6,8,60,137.1,-3.717,0,22.3
AlMg3,6,8,60,142.4,-3.086,0,25.9
AlMg3,6,8,60,147.7,-2.504,0,30.7
AlMg3,6,8,60,150,-2.275,0,33.5
AlMg3,6,8,60,153.1,-1.967,0,37.3
AlMg3,6,8,60,158.5,-1.481,0,47.4
AlMg3,6,8,60,164,-1.039,0,63.6
AlMg3,6,8,60,169.3,-0.653,0,94.9
AlMg3,6,8,60,174.6,-0.311,0,195.2
AlMg3,6,8,60.3,83.8,-16.258,-10.85,10
AlMg3,6,8,60.3,86.9,-14.946,-12.038,10
AlMg3,6,8,60.3,90,-13.746,-13.746,10
AlMg3,6,8,60.3,91,-13.408,0,10
AlMg3,6,8,60.3,95.2,-11.974,0,10.4
AlMg3,6,8,60.3,99.5,-10.672,0,11
AlMg3,6,8,60.3,104,-9.488,0,11.7
AlMg3,6,8,60.3,105,-9.236,0,11.7
AlMg3,6,8,60.3,108.5,-8.408,0,12.4
AlMg3,6,8,60.3,113,-7.471,0,13.1
AlMg3,6,8,60.3,117.5,-6.645,0,14.2
AlMg3,6,8,60.3,120,-6.203,0,14.9
AlMg3,6,8,60.3,122.2,-5.847,0,15.6
AlMg3,6,8,60.3,127.1,-5.096,0,17.4
AlMg3,6,8,60.3,132,-4.387,0,19.6
