technology,airbending,source,DataManager@27.03.2019 13:31:35
@data
material,sheetThicknessMM,punchRadiusMM,dieWidthMM,angleDEG,bendDeductionTanMM,bendDeductionEdgeMM,radiusMM
X5CrNi1810,0.88,1,5,172.15,-0.068,0,11.6
X5CrNi1810,0.88,1,6,30,-11.916,-0.01,1
X5CrNi1810,0.88,1,6,30.44,-11.711,-0.024,1
X5CrNi1810,0.88,1,6,32.77,-10.726,-0.068,1
X5CrNi1810,0.88,1,6,36.49,-9.143,-0.168,1
X5CrNi1810,0.88,1,6,40.78,-7.721,-0.28,1
X5CrNi1810,0.88,1,6,45,-6.642,-0.387,1
X5CrNi1810,0.88,1,6,45.66,-6.455,-0.405,1
X5CrNi1810,0.88,1,6,51.09,-5.341,-0.543,1
X5CrNi1810,0.88,1,6,57.05,-4.421,-0.694,1
X5CrNi1810,0.88,1,6,60,-4.032,-0.772,1
X5CrNi1810,0.88,1,6,63.23,-3.74,-0.856,1
X5CrNi1810,0.88,1,6,70.24,-3.12,-1.054,1.1
X5CrNi1810,0.88,1,6,75,-2.715,-1.199,1.1
X5CrNi1810,0.88,1,6,78,-2.538,-1.3,1.1
X5CrNi1810,0.88,1,6,88.16,-1.943,-1.727,1.2
X5CrNi1810,0.88,1,6,90,-1.917,-1.917,1.2
X5CrNi1810,0.88,1,6,95.04,-1.629,0,1.3
X5CrNi1810,0.88,1,6,105,-1.302,0,1.5
X5CrNi1810,0.88,1,6,107.01,-1.205,0,1.5
X5CrNi1810,0.88,1,6,117.3,-0.918,0,1.7
X5CrNi1810,0.88,1,6,120,-0.809,0,1.8
X5CrNi1810,0.88,1,6,130.13,-0.636,0,2.2
X5CrNi1810,0.88,1,6,135,-0.49,0,2.3
X5CrNi1810,0.88,1,6,143.5,-0.407,0,2.9
X5CrNi1810,0.88,1,6,150,-0.349,0,3.7
X5CrNi1810,0.88,1,6,156.49,-0.232,0,4.5
X5CrNi1810,0.88,1,6,168.98,-0.097,0,9.1
X5CrNi1810,0.88,1,6.4,30,-11.916,-0.01,1
X5CrNi1810,0.88,1,6.4,30.44,-11.711,-0.024,1
X5CrNi1810,0.88,1,6.4,32.77,-10.726,-0.068,1
X5CrNi1810,0.88,1,6.4,36.49,-9.143,-0.168,1
X5CrNi1810,0.88,1,6.4,40.78,-7.721,-0.28,1
X5CrNi1810,0.88,1,6.4,45,-6.642,-0.387,1
X5CrNi1810,0.88,1,6.4,45.66,-6.455,-0.405,1
X5CrNi1810,0.88,1,6.4,51.09,-5.341,-0.543,1
X5CrNi1810,0.88,1,6.4,57.05,-4.421,-0.694,1
X5CrNi1810,0.88,1,6.4,60,-4.032,-0.772,1
X5CrNi1810,0.88,1,6.4,63.23,-3.74,-0.856,1
X5CrNi1810,0.88,1,6.4,70.24,-3.12,-1.054,1.1
X5CrNi1810,0.88,1,6.4,75,-2.715,-1.199,1.1
X5CrNi1810,0.88,1,6.4,78,-2.538,-1.3,1.1
X5CrNi1810,0.88,1,6.4,88.16,-1.943,-1.727,1.2
X5CrNi1810,0.88,1,6.4,90,-1.917,-1.917,1.2
X5CrNi1810,0.88,1,6.4,95.04,-1.629,0,1.3
X5CrNi1810,0.88,1,6.4,105,-1.302,0,1.5
X5CrNi1810,0.88,1,6.4,107.01,-1.205,0,1.5
X5CrNi1810,0.88,1,6.4,117.3,-0.918,0,1.7
X5CrNi1810,0.88,1,6.4,120,-0.809,0,1.8
X5CrNi1810,0.88,1,6.4,130.13,-0.636,0,2.2
X5CrNi1810,0.88,1,6.4,135,-0.49,0,2.3
X5CrNi1810,0.88,1,6.4,143.5,-0.407,0,2.9
X5CrNi1810,0.88,1,6.4,150,-0.349,0,3.7
X5CrNi1810,0.88,1,6.4,156.49,-0.232,0,4.5
X5CrNi1810,0.88,1,6.4,168.98,-0.097,0,9.1
X5CrNi1810,0.88,1,8,30,-14.799,0.34,1.3
X5CrNi1810,0.88,1,8,31.46,-14.015,0.286,1.3
X5CrNi1810,0.88,1,8,35.51,-11.648,0.14,1.3
X5CrNi1810,0.88,1,8,40.25,-9.541,-0.026,1.3
X5CrNi1810,0.88,1,8,45,-7.972,-0.188,1.3
X5CrNi1810,0.88,1,8,45.81,-7.689,-0.216,1.3
X5CrNi1810,0.88,1,8,52.12,-6.147,-0.427,1.3
X5CrNi1810,0.88,1,8,59.38,-4.848,-0.668,1.3
X5CrNi1810,0.88,1,8,60,-4.672,-0.689,1.3
X5CrNi1810,0.88,1,8,67.58,-3.785,-0.95,1.4
X5CrNi1810,0.88,1,8,75,-3.064,-1.23,1.4
X5CrNi1810,0.88,1,8,76.82,-2.919,-1.306,1.4
X5CrNi1810,0.88,1,8,87.51,-2.188,-1.851,1.6
X5CrNi1810,0.88,1,8,90,-2.125,-2.125,1.6
X5CrNi1810,0.88,1,8,98.97,-1.619,0,1.7
X5CrNi1810,0.88,1,8,105,-1.414,0,1.9
X5CrNi1810,0.88,1,8,111.2,-1.177,0,2.1
X5CrNi1810,0.88,1,8,120,-0.859,0,2.3
X5CrNi1810,0.88,1,8,124.97,-0.786,0,2.5
X5CrNi1810,0.88,1,8,135,-0.524,0,3.1
X5CrNi1810,0.88,1,8,137.71,-0.531,0,3.3
X5CrNi1810,0.88,1,8,150,-0.396,0,4.5
X5CrNi1810,0.88,1,8,152.19,-0.296,0,4.8
X5CrNi1810,0.88,1,8,166.53,-0.123,0,9.3
X5CrNi1810,1,0.2,5,30,-10.359,-0.376,0.5
X5CrNi1810,1,0.2,5,30.6,-10.109,-0.386,0.5
X5CrNi1810,1,0.2,5,32.39,-9.511,-0.406,0.6
X5CrNi1810,1,0.2,5,34.22,-8.908,-0.43,0.6
X5CrNi1810,1,0.2,5,37.27,-7.945,-0.487,0.6
X5CrNi1810,1,0.2,5,40.59,-7.032,-0.552,0.6
X5CrNi1810,1,0.2,5,44.23,-6.162,-0.625,0.6
X5CrNi1810,1,0.2,5,45,-6.069,-0.638,0.6
X5CrNi1810,1,0.2,5,47.63,-5.517,-0.693,0.6
X5CrNi1810,1,0.2,5,52.43,-4.803,-0.787,0.6
X5CrNi1810,1,0.2,5,57.21,-4.204,-0.88,0.6
X5CrNi1810,1,0.2,5,60,-3.836,-0.94,0.7
X5CrNi1810,1,0.2,5,63.63,-3.495,-1.012,0.7
X5CrNi1810,1,0.2,5,69.44,-3.039,-1.146,0.7
X5CrNi1810,1,0.2,5,75,-2.651,-1.284,0.8
X5CrNi1810,1,0.2,5,75.77,-2.613,-1.309,0.8
X5CrNi1810,1,0.2,5,82.5,-2.248,-1.527,0.9
X5CrNi1810,1,0.2,5,85.87,-2.108,-1.677,0.9
X5CrNi1810,1,0.2,5,90,-1.922,-1.922,1
X5CrNi1810,1,0.2,5,92.4,-1.794,0,1
X5CrNi1810,1,0.2,5,102.59,-1.418,0,1.2
X5CrNi1810,1,0.2,5,105,-1.365,0,1.2
X5CrNi1810,1,0.2,5,110.23,-1.172,0,1.3
X5CrNi1810,1,0.2,5,120,-0.904,0,1.6
X5CrNi1810,1,0.2,5,120.3,-0.91,0,1.6
X5CrNi1810,1,0.2,5,132.42,-0.649,0,2.1
X5CrNi1810,1,0.2,5,135,-0.562,0,2.2
X5CrNi1810,1,0.2,5,142.17,-0.473,0,2.6
X5CrNi1810,1,0.2,5,150,-0.357,0,3.4
X5CrNi1810,1,0.2,5,151.8,-0.325,0,3.5
X5CrNi1810,1,0.2,5,163.59,-0.172,0,5.9
X5CrNi1810,1,0.2,5,172.83,-0.07,0,13.5
X5CrNi1810,1,0.3,5,30,-10.359,-0.376,0.5
X5CrNi1810,1,0.3,5,30.6,-10.109,-0.386,0.5
X5CrNi1810,1,0.3,5,32.39,-9.511,-0.406,0.6
X5CrNi1810,1,0.3,5,34.22,-8.908,-0.43,0.6
X5CrNi1810,1,0.3,5,37.27,-7.945,-0.487,0.6
X5CrNi1810,1,0.3,5,40.59,-7.032,-0.552,0.6
X5CrNi1810,1,0.3,5,44.23,-6.162,-0.625,0.6
X5CrNi1810,1,0.3,5,45,-6.069,-0.638,0.6
X5CrNi1810,1,0.3,5,47.63,-5.517,-0.693,0.6
X5CrNi1810,1,0.3,5,52.43,-4.803,-0.787,0.6
X5CrNi1810,1,0.3,5,57.21,-4.204,-0.88,0.6
X5CrNi1810,1,0.3,5,60,-3.836,-0.94,0.7
X5CrNi1810,1,0.3,5,63.63,-3.495,-1.012,0.7
X5CrNi1810,1,0.3,5,69.44,-3.039,-1.146,0.7
X5CrNi1810,1,0.3,5,75,-2.651,-1.284,0.8
X5CrNi1810,1,0.3,5,75.77,-2.613,-1.309,0.8
X5CrNi1810,1,0.3,5,82.5,-2.248,-1.527,0.9
X5CrNi1810,1,0.3,5,85.87,-2.108,-1.677,0.9
X5CrNi1810,1,0.3,5,90,-1.922,-1.922,1
X5CrNi1810,1,0.3,5,92.4,-1.794,0,1
X5CrNi1810,1,0.3,5,102.59,-1.418,0,1.2
X5CrNi1810,1,0.3,5,105,-1.365,0,1.2
X5CrNi1810,1,0.3,5,110.23,-1.172,0,1.3
X5CrNi1810,1,0.3,5,120,-0.904,0,1.6
X5CrNi1810,1,0.3,5,120.3,-0.91,0,1.6
X5CrNi1810,1,0.3,5,132.42,-0.649,0,2.1
X5CrNi1810,1,0.3,5,135,-0.562,0,2.2
X5CrNi1810,1,0.3,5,142.17,-0.473,0,2.6
X5CrNi1810,1,0.3,5,150,-0.357,0,3.4
X5CrNi1810,1,0.3,5,151.8,-0.325,0,3.5
X5CrNi1810,1,0.3,5,163.59,-0.172,0,5.9
X5CrNi1810,1,0.3,5,172.83,-0.07,0,13.5
X5CrNi1810,1,0.5,5,30,-10.359,-0.376,0.5
X5CrNi1810,1,0.5,5,30.6,-10.109,-0.386,0.5
X5CrNi1810,1,0.5,5,32.39,-9.511,-0.406,0.6
X5CrNi1810,1,0.5,5,34.22,-8.908,-0.43,0.6
X5CrNi1810,1,0.5,5,37.27,-7.945,-0.487,0.6
X5CrNi1810,1,0.5,5,40.59,-7.032,-0.552,0.6
X5CrNi1810,1,0.5,5,44.23,-6.162,-0.625,0.6
X5CrNi1810,1,0.5,5,45,-6.069,-0.638,0.6
X5CrNi1810,1,0.5,5,47.63,-5.517,-0.693,0.6
X5CrNi1810,1,0.5,5,52.43,-4.803,-0.787,0.6
X5CrNi1810,1,0.5,5,57.21,-4.204,-0.88,0.6
X5CrNi1810,1,0.5,5,60,-3.836,-0.94,0.7
X5CrNi1810,1,0.5,5,63.63,-3.495,-1.012,0.7
X5CrNi1810,1,0.5,5,69.44,-3.039,-1.146,0.7
X5CrNi1810,1,0.5,5,75,-2.651,-1.284,0.8
X5CrNi1810,1,0.5,5,75.77,-2.613,-1.309,0.8
X5CrNi1810,1,0.5,5,82.5,-2.248,-1.527,0.9
X5CrNi1810,1,0.5,5,85.87,-2.108,-1.677,0.9
X5CrNi1810,1,0.5,5,90,-1.922,-1.922,1
X5CrNi1810,1,0.5,5,92.4,-1.794,0,1
X5CrNi1810,1,0.5,5,102.59,-1.418,0,1.2
X5CrNi1810,1,0.5,5,105,-1.365,0,1.2
X5CrNi1810,1,0.5,5,110.23,-1.172,0,1.3
X5CrNi1810,1,0.5,5,120,-0.904,0,1.6
X5CrNi1810,1,0.5,5,120.3,-0.91,0,1.6
X5CrNi1810,1,0.5,5,132.42,-0.649,0,2.1
X5CrNi1810,1,0.5,5,135,-0.562,0,2.2
X5CrNi1810,1,0.5,5,142.17,-0.473,0,2.6
X5CrNi1810,1,0.5,5,150,-0.357,0,3.4
X5CrNi1810,1,0.5,5,151.8,-0.325,0,3.5
X5CrNi1810,1,0.5,5,163.59,-0.172,0,5.9
X5CrNi1810,1,0.5,5,172.83,-0.07,0,13.5
X5CrNi1810,1,0.2,6,30,-12.125,-0.171,0.8
X5CrNi1810,1,0.2,6,30.77,-11.765,-0.192,0.8
X5CrNi1810,1,0.2,6,33.13,-10.773,-0.235,0.8
X5CrNi1810,1,0.2,6,37.01,-9.15,-0.336,0.8
X5CrNi1810,1,0.2,6,41.38,-7.719,-0.445,0.8
X5CrNi1810,1,0.2,6,45,-6.812,-0.532,0.8
X5CrNi1810,1,0.2,6,46.3,-6.469,-0.565,0.8
X5CrNi1810,1,0.2,6,51.93,-5.363,-0.7,0.8
X5CrNi1810,1,0.2,6,57.64,-4.495,-0.839,0.9
X5CrNi1810,1,0.2,6,60,-4.159,-0.898,0.9
X5CrNi1810,1,0.2,6,64.94,-3.681,-1.023,0.9
X5CrNi1810,1,0.2,6,71.98,-3.053,-1.212,0.9
X5CrNi1810,1,0.2,6,75,-2.819,-1.304,1
X5CrNi1810,1,0.2,6,79.85,-2.525,-1.471,1
X5CrNi1810,1,0.2,6,88.87,-2.031,-1.892,1.1
X5CrNi1810,1,0.2,6,90,-2.021,-2.021,1.2
X5CrNi1810,1,0.2,6,99.36,-1.577,0,1.3
X5CrNi1810,1,0.2,6,105,-1.412,0,1.4
X5CrNi1810,1,0.2,6,106.59,-1.33,0,1.4
X5CrNi1810,1,0.2,6,119.55,-0.957,0,1.8
X5CrNi1810,1,0.2,6,120,-0.912,0,1.8
X5CrNi1810,1,0.2,6,130.48,-0.7,0,2.2
X5CrNi1810,1,0.2,6,135,-0.564,0,2.5
X5CrNi1810,1,0.2,6,143.32,-0.459,0,3
X5CrNi1810,1,0.2,6,150,-0.381,0,3.9
X5CrNi1810,1,0.2,6,157.62,-0.247,0,4.9
X5CrNi1810,1,0.2,6,169.75,-0.102,0,10.1
X5CrNi1810,1,0.2,6.4,30,-12.125,-0.171,0.8
X5CrNi1810,1,0.2,6.4,30.77,-11.765,-0.192,0.8
X5CrNi1810,1,0.2,6.4,33.13,-10.773,-0.235,0.8
X5CrNi1810,1,0.2,6.4,37.01,-9.15,-0.336,0.8
X5CrNi1810,1,0.2,6.4,41.38,-7.719,-0.445,0.8
X5CrNi1810,1,0.2,6.4,45,-6.812,-0.532,0.8
X5CrNi1810,1,0.2,6.4,46.3,-6.469,-0.565,0.8
X5CrNi1810,1,0.2,6.4,51.93,-5.363,-0.7,0.8
X5CrNi1810,1,0.2,6.4,57.64,-4.495,-0.839,0.9
X5CrNi1810,1,0.2,6.4,60,-4.159,-0.898,0.9
X5CrNi1810,1,0.2,6.4,64.94,-3.681,-1.023,0.9
X5CrNi1810,1,0.2,6.4,71.98,-3.053,-1.212,0.9
X5CrNi1810,1,0.2,6.4,75,-2.819,-1.304,1
X5CrNi1810,1,0.2,6.4,79.85,-2.525,-1.471,1
X5CrNi1810,1,0.2,6.4,88.87,-2.031,-1.892,1.1
X5CrNi1810,1,0.2,6.4,90,-2.021,-2.021,1.2
X5CrNi1810,1,0.2,6.4,99.36,-1.577,0,1.3
X5CrNi1810,1,0.2,6.4,105,-1.412,0,1.4
X5CrNi1810,1,0.2,6.4,106.59,-1.33,0,1.4
X5CrNi1810,1,0.2,6.4,119.55,-0.957,0,1.8
X5CrNi1810,1,0.2,6.4,120,-0.912,0,1.8
X5CrNi1810,1,0.2,6.4,130.48,-0.7,0,2.2
X5CrNi1810,1,0.2,6.4,135,-0.564,0,2.5
X5CrNi1810,1,0.2,6.4,143.32,-0.459,0,3
X5CrNi1810,1,0.2,6.4,150,-0.381,0,3.9
X5CrNi1810,1,0.2,6.4,157.62,-0.247,0,4.9
X5CrNi1810,1,0.2,6.4,169.75,-0.102,0,10.1
X5CrNi1810,1,0.3,6,30,-12.125,-0.171,0.8
X5CrNi1810,1,0.3,6,30.77,-11.765,-0.192,0.8
X5CrNi1810,1,0.3,6,33.13,-10.773,-0.235,0.8
X5CrNi1810,1,0.3,6,37.01,-9.15,-0.336,0.8
X5CrNi1810,1,0.3,6,41.38,-7.719,-0.445,0.8
X5CrNi1810,1,0.3,6,45,-6.812,-0.532,0.8
X5CrNi1810,1,0.3,6,46.3,-6.469,-0.565,0.8
X5CrNi1810,1,0.3,6,51.93,-5.363,-0.7,0.8
X5CrNi1810,1,0.3,6,57.64,-4.495,-0.839,0.9
X5CrNi1810,1,0.3,6,60,-4.159,-0.898,0.9
X5CrNi1810,1,0.3,6,64.94,-3.681,-1.023,0.9
X5CrNi1810,1,0.3,6,71.98,-3.053,-1.212,0.9
X5CrNi1810,1,0.3,6,75,-2.819,-1.304,1
X5CrNi1810,1,0.3,6,79.85,-2.525,-1.471,1
X5CrNi1810,1,0.3,6,88.87,-2.031,-1.892,1.1
X5CrNi1810,1,0.3,6,90,-2.021,-2.021,1.2
X5CrNi1810,1,0.3,6,99.36,-1.577,0,1.3
X5CrNi1810,1,0.3,6,105,-1.412,0,1.4
X5CrNi1810,1,0.3,6,106.59,-1.33,0,1.4
X5CrNi1810,1,0.3,6,119.55,-0.957,0,1.8
X5CrNi1810,1,0.3,6,120,-0.912,0,1.8
X5CrNi1810,1,0.3,6,130.48,-0.7,0,2.2
X5CrNi1810,1,0.3,6,135,-0.564,0,2.5
X5CrNi1810,1,0.3,6,143.32,-0.459,0,3
X5CrNi1810,1,0.3,6,150,-0.381,0,3.9
X5CrNi1810,1,0.3,6,157.62,-0.247,0,4.9
X5CrNi1810,1,0.3,6,169.75,-0.102,0,10.1
X5CrNi1810,1,0.3,6.4,30,-12.125,-0.171,0.8
X5CrNi1810,1,0.3,6.4,30.77,-11.765,-0.192,0.8
X5CrNi1810,1,0.3,6.4,33.13,-10.773,-0.235,0.8
X5CrNi1810,1,0.3,6.4,37.01,-9.15,-0.336,0.8
X5CrNi1810,1,0.3,6.4,41.38,-7.719,-0.445,0.8
X5CrNi1810,1,0.3,6.4,45,-6.812,-0.532,0.8
X5CrNi1810,1,0.3,6.4,46.3,-6.469,-0.565,0.8
X5CrNi1810,1,0.3,6.4,51.93,-5.363,-0.7,0.8
X5CrNi1810,1,0.3,6.4,57.64,-4.495,-0.839,0.9
X5CrNi1810,1,0.3,6.4,60,-4.159,-0.898,0.9
X5CrNi1810,1,0.3,6.4,64.94,-3.681,-1.023,0.9
X5CrNi1810,1,0.3,6.4,71.98,-3.053,-1.212,0.9
X5CrNi1810,1,0.3,6.4,75,-2.819,-1.304,1
X5CrNi1810,1,0.3,6.4,79.85,-2.525,-1.471,1
X5CrNi1810,1,0.3,6.4,88.87,-2.031,-1.892,1.1
X5CrNi1810,1,0.3,6.4,90,-2.021,-2.021,1.2
X5CrNi1810,1,0.3,6.4,99.36,-1.577,0,1.3
X5CrNi1810,1,0.3,6.4,105,-1.412,0,1.4
X5CrNi1810,1,0.3,6.4,106.59,-1.33,0,1.4
X5CrNi1810,1,0.3,6.4,119.55,-0.957,0,1.8
X5CrNi1810,1,0.3,6.4,120,-0.912,0,1.8
X5CrNi1810,1,0.3,6.4,130.48,-0.7,0,2.2
X5CrNi1810,1,0.3,6.4,135,-0.564,0,2.5
X5CrNi1810,1,0.3,6.4,143.32,-0.459,0,3
X5CrNi1810,1,0.3,6.4,150,-0.381,0,3.9
X5CrNi1810,1,0.3,6.4,157.62,-0.247,0,4.9
X5CrNi1810,1,0.3,6.4,169.75,-0.102,0,10.1
X5CrNi1810,1,0.5,6,30,-12.125,-0.171,0.8
X5CrNi1810,1,0.5,6,30.77,-11.765,-0.192,0.8
X5CrNi1810,1,0.5,6,33.13,-10.773,-0.235,0.8
X5CrNi1810,1,0.5,6,37.01,-9.15,-0.336,0.8
X5CrNi1810,1,0.5,6,41.38,-7.719,-0.445,0.8
X5CrNi1810,1,0.5,6,45,-6.812,-0.532,0.8
X5CrNi1810,1,0.5,6,46.3,-6.469,-0.565,0.8
X5CrNi1810,1,0.5,6,51.93,-5.363,-0.7,0.8
X5CrNi1810,1,0.5,6,57.64,-4.495,-0.839,0.9
X5CrNi1810,1,0.5,6,60,-4.159,-0.898,0.9
X5CrNi1810,1,0.5,6,64.94,-3.681,-1.023,0.9
X5CrNi1810,1,0.5,6,71.98,-3.053,-1.212,0.9
X5CrNi1810,1,0.5,6,75,-2.819,-1.304,1
X5CrNi1810,1,0.5,6,79.85,-2.525,-1.471,1
X5CrNi1810,1,0.5,6,88.87,-2.031,-1.892,1.1
X5CrNi1810,1,0.5,6,90,-2.021,-2.021,1.2
X5CrNi1810,1,0.5,6,99.36,-1.577,0,1.3
X5CrNi1810,1,0.5,6,105,-1.412,0,1.4
X5CrNi1810,1,0.5,6,106.59,-1.33,0,1.4
X5CrNi1810,1,0.5,6,119.55,-0.957,0,1.8
X5CrNi1810,1,0.5,6,120,-0.912,0,1.8
X5CrNi1810,1,0.5,6,130.48,-0.7,0,2.2
X5CrNi1810,1,0.5,6,135,-0.564,0,2.5
X5CrNi1810,1,0.5,6,143.32,-0.459,0,3
X5CrNi1810,1,0.5,6,150,-0.381,0,3.9
X5CrNi1810,1,0.5,6,157.62,-0.247,0,4.9
X5CrNi1810,1,0.5,6,169.75,-0.102,0,10.1
X5CrNi1810,1,0.5,6.4,30,-12.125,-0.171,0.8
X5CrNi1810,1,0.5,6.4,30.77,-11.765,-0.192,0.8
X5CrNi1810,1,0.5,6.4,33.13,-10.773,-0.235,0.8
X5CrNi1810,1,0.5,6.4,37.01,-9.15,-0.336,0.8
X5CrNi1810,1,0.5,6.4,41.38,-7.719,-0.445,0.8
X5CrNi1810,1,0.5,6.4,45,-6.812,-0.532,0.8
X5CrNi1810,1,0.5,6.4,46.3,-6.469,-0.565,0.8
X5CrNi1810,1,0.5,6.4,51.93,-5.363,-0.7,0.8
X5CrNi1810,1,0.5,6.4,57.64,-4.495,-0.839,0.9
X5CrNi1810,1,0.5,6.4,60,-4.159,-0.898,0.9
X5CrNi1810,1,0.5,6.4,64.94,-3.681,-1.023,0.9
X5CrNi1810,1,0.5,6.4,71.98,-3.053,-1.212,0.9
X5CrNi1810,1,0.5,6.4,75,-2.819,-1.304,1
X5CrNi1810,1,0.5,6.4,79.85,-2.525,-1.471,1
X5CrNi1810,1,0.5,6.4,88.87,-2.031,-1.892,1.1
X5CrNi1810,1,0.5,6.4,90,-2.021,-2.021,1.2
X5CrNi1810,1,0.5,6.4,99.36,-1.577,0,1.3
X5CrNi1810,1,0.5,6.4,105,-1.412,0,1.4
X5CrNi1810,1,0.5,6.4,106.59,-1.33,0,1.4
X5CrNi1810,1,0.5,6.4,119.55,-0.957,0,1.8
X5CrNi1810,1,0.5,6.4,120,-0.912,0,1.8
X5CrNi1810,1,0.5,6.4,130.48,-0.7,0,2.2
X5CrNi1810,1,0.5,6.4,135,-0.564,0,2.5
X5CrNi1810,1,0.5,6.4,143.32,-0.459,0,3
X5CrNi1810,1,0.5,6.4,150,-0.381,0,3.9
X5CrNi1810,1,0.5,6.4,157.62,-0.247,0,4.9
X5CrNi1810,1,0.5,6.4,169.75,-0.102,0,10.1
X5CrNi1810,1,0.2,8,30,-15.221,0.197,1.3
X5CrNi1810,1,0.2,8,30.78,-14.832,0.168,1.3
X5CrNi1810,1,0.2,8,34.53,-12.53,0.037,1.3
X5CrNi1810,1,0.2,8,39.33,-10.228,-0.131,1.3
X5CrNi1810,1,0.2,8,44.89,-8.248,-0.319,1.3
X5CrNi1810,1,0.2,8,45,-8.261,-0.322,1.3
X5CrNi1810,1,0.2,8,51.3,-6.578,-0.531,1.3
X5CrNi1810,1,0.2,8,58.61,-5.199,-0.77,1.3
X5CrNi1810,1,0.2,8,60,-4.891,-0.817,1.3
X5CrNi1810,1,0.2,8,66.9,-4.059,-1.052,1.3
X5CrNi1810,1,0.2,8,75,-3.242,-1.357,1.4
X5CrNi1810,1,0.2,8,76.2,-3.139,-1.407,1.4
X5CrNi1810,1,0.2,8,86.75,-2.391,-1.944,1.5
X5CrNi1810,1,0.2,8,90,-2.27,-2.27,1.6
X5CrNi1810,1,0.2,8,98.67,-1.747,0,1.7
X5CrNi1810,1,0.2,8,105,-1.531,0,1.9
X5CrNi1810,1,0.2,8,110.43,-1.304,0,2
X5CrNi1810,1,0.2,8,120,-0.947,0,2.4
X5CrNi1810,1,0.2,8,123.59,-0.915,0,2.5
X5CrNi1810,1,0.2,8,135,-0.587,0,3.3
X5CrNi1810,1,0.2,8,136.8,-0.606,0,3.3
X5CrNi1810,1,0.2,8,150,-0.438,0,4.7
X5CrNi1810,1,0.2,8,151.95,-0.334,0,4.9
X5CrNi1810,1,0.2,8,166.65,-0.137,0,9.7
X5CrNi1810,1,0.3,8,30,-15.221,0.197,1.3
X5CrNi1810,1,0.3,8,30.78,-14.832,0.168,1.3
X5CrNi1810,1,0.3,8,34.53,-12.53,0.037,1.3
X5CrNi1810,1,0.3,8,39.33,-10.228,-0.131,1.3
X5CrNi1810,1,0.3,8,44.89,-8.248,-0.319,1.3
X5CrNi1810,1,0.3,8,45,-8.261,-0.322,1.3
X5CrNi1810,1,0.3,8,51.3,-6.578,-0.531,1.3
X5CrNi1810,1,0.3,8,58.61,-5.199,-0.77,1.3
X5CrNi1810,1,0.3,8,60,-4.891,-0.817,1.3
X5CrNi1810,1,0.3,8,66.9,-4.059,-1.052,1.3
X5CrNi1810,1,0.3,8,75,-3.242,-1.357,1.4
X5CrNi1810,1,0.3,8,76.2,-3.139,-1.407,1.4
X5CrNi1810,1,0.3,8,86.75,-2.391,-1.944,1.5
X5CrNi1810,1,0.3,8,90,-2.27,-2.27,1.6
X5CrNi1810,1,0.3,8,98.67,-1.747,0,1.7
X5CrNi1810,1,0.3,8,105,-1.531,0,1.9
X5CrNi1810,1,0.3,8,110.43,-1.304,0,2
X5CrNi1810,1,0.3,8,120,-0.947,0,2.4
X5CrNi1810,1,0.3,8,123.59,-0.915,0,2.5
X5CrNi1810,1,0.3,8,135,-0.587,0,3.3
X5CrNi1810,1,0.3,8,136.8,-0.606,0,3.3
X5CrNi1810,1,0.3,8,150,-0.438,0,4.7
X5CrNi1810,1,0.3,8,151.95,-0.334,0,4.9
X5CrNi1810,1,0.3,8,166.65,-0.137,0,9.7
X5CrNi1810,1,0.5,8,30,-15.221,0.197,1.3
X5CrNi1810,1,0.5,8,30.78,-14.832,0.168,1.3
X5CrNi1810,1,0.5,8,34.53,-12.53,0.037,1.3
X5CrNi1810,1,0.5,8,39.33,-10.228,-0.131,1.3
X5CrNi1810,1,0.5,8,44.89,-8.248,-0.319,1.3
X5CrNi1810,1,0.5,8,45,-8.261,-0.322,1.3
X5CrNi1810,1,0.5,8,51.3,-6.578,-0.531,1.3
X5CrNi1810,1,0.5,8,58.61,-5.199,-0.77,1.3
X5CrNi1810,1,0.5,8,60,-4.891,-0.817,1.3
X5CrNi1810,1,0.5,8,66.9,-4.059,-1.052,1.3
X5CrNi1810,1,0.5,8,75,-3.242,-1.357,1.4
X5CrNi1810,1,0.5,8,76.2,-3.139,-1.407,1.4
X5CrNi1810,1,0.5,8,86.75,-2.391,-1.944,1.5
X5CrNi1810,1,0.5,8,90,-2.27,-2.27,1.6
X5CrNi1810,1,0.5,8,98.67,-1.747,0,1.7
X5CrNi1810,1,0.5,8,105,-1.531,0,1.9
X5CrNi1810,1,0.5,8,110.43,-1.304,0,2
X5CrNi1810,1,0.5,8,120,-0.947,0,2.4
X5CrNi1810,1,0.5,8,123.59,-0.915,0,2.5
X5CrNi1810,1,0.5,8,135,-0.587,0,3.3
X5CrNi1810,1,0.5,8,136.8,-0.606,0,3.3
X5CrNi1810,1,0.5,8,150,-0.438,0,4.7
X5CrNi1810,1,0.5,8,151.95,-0.334,0,4.9
X5CrNi1810,1,0.5,8,166.65,-0.137,0,9.7
X5CrNi1810,1,0.2,10,30,-17.923,0.52,1.7
X5CrNi1810,1,0.2,10,33.07,-15.838,0.379,1.7
X5CrNi1810,1,0.2,10,37.78,-12.826,0.17,1.7
X5CrNi1810,1,0.2,10,43.4,-10.211,-0.071,1.7
X5CrNi1810,1,0.2,10,45,-9.657,-0.138,1.7
X5CrNi1810,1,0.2,10,50.08,-7.964,-0.35,1.7
X5CrNi1810,1,0.2,10,57.87,-6.111,-0.67,1.7
