technology,airbending,source,DataManager@27.03.2019 13:31:43
@data
material,sheetThicknessMM,punchRadiusMM,dieWidthMM,angleDEG,bendDeductionTanMM,bendDeductionEdgeMM,radiusMM
St37,4.5,1,30,56.2,-18.903,-3.755,3.1
St37,4.5,1,30,60,-16.745,-4.11,3.1
St37,4.5,1,30,62.82,-15.691,-4.367,3.2
St37,4.5,1,30,70.21,-12.885,-5.082,3.3
St37,4.5,1,30,75,-11.412,-5.586,3.6
St37,4.5,1,30,78.67,-10.454,-6.026,3.6
St37,4.5,1,30,88.41,-8.293,-7.594,4
St37,4.5,1,30,90,-8.183,-8.183,4.1
St37,4.5,1,30,99.36,-6.415,0,4.5
St37,4.5,1,30,105,-5.712,0,5.4
St37,4.5,1,30,111.13,-4.857,0,5.4
St37,4.5,1,30,120,-3.73,0,6.3
St37,4.5,1,30,124.69,-3.439,0,6.7
St37,4.5,1,30,135,-2.405,0,9
St37,4.5,1,30,138.59,-2.294,0,9
St37,4.5,1,30,150,-1.702,0,13.6
St37,4.5,1,30,152.67,-1.366,0,14.7
St37,4.5,1,30,166.61,-0.609,0,38.2
St37,4.5,1,40,80.54,-10.813,-6.534,4.6
St37,4.5,1,40,84.05,-9.964,-7.157,4.8
St37,4.5,1,40,88,-9.037,-7.993,5
St37,4.5,1,40,90,-8.597,-8.597,5
St37,4.5,1,40,92.11,-8.152,0,5.1
St37,4.5,1,40,96.36,-7.353,0,5.4
St37,4.5,1,40,100.87,-6.577,0,5.7
St37,4.5,1,40,105,-5.94,0,6
St37,4.5,1,40,105.5,-5.864,0,6
St37,4.5,1,40,110.32,-5.195,0,6.4
St37,4.5,1,40,115.28,-4.58,0,6.8
St37,4.5,1,40,120,-4.043,0,7.3
St37,4.5,1,40,120.39,-4.007,0,7.4
St37,4.5,1,40,125.65,-3.471,0,8
St37,4.5,1,40,131.02,-2.975,0,8.9
St37,4.5,1,40,135,-2.639,0,10
St37,4.5,1,40,136.46,-2.52,0,10
St37,4.5,1,40,141.95,-2.102,0,11.4
St37,4.5,1,40,147.47,-1.718,0,13.3
St37,4.5,1,40,150,-1.556,0,14.6
St37,4.5,1,40,152.97,-1.369,0,16.1
St37,4.5,1,40,158.47,-1.047,0,20.7
St37,4.5,1,40,163.91,-0.752,0,29.5
St37,4.5,1,40,169.28,-0.482,0,49.1
St37,4.5,1,40,174.46,-0.239,0,120.4
St37,4.5,1,41.5,80.54,-10.813,-6.534,4.6
St37,4.5,1,41.5,84.05,-9.964,-7.157,4.8
St37,4.5,1,41.5,88,-9.037,-7.993,5
St37,4.5,1,41.5,90,-8.597,-8.597,5
St37,4.5,1,41.5,92.11,-8.152,0,5.1
St37,4.5,1,41.5,96.36,-7.353,0,5.4
St37,4.5,1,41.5,100.87,-6.577,0,5.7
St37,4.5,1,41.5,105,-5.94,0,6
St37,4.5,1,41.5,105.5,-5.864,0,6
St37,4.5,1,41.5,110.32,-5.195,0,6.4
St37,4.5,1,41.5,115.28,-4.58,0,6.8
St37,4.5,1,41.5,120,-4.043,0,7.3
St37,4.5,1,41.5,120.39,-4.007,0,7.4
St37,4.5,1,41.5,125.65,-3.471,0,8
St37,4.5,1,41.5,131.02,-2.975,0,8.9
St37,4.5,1,41.5,135,-2.639,0,10
St37,4.5,1,41.5,136.46,-2.52,0,10
St37,4.5,1,41.5,141.95,-2.102,0,11.4
St37,4.5,1,41.5,147.47,-1.718,0,13.3
St37,4.5,1,41.5,150,-1.556,0,14.6
St37,4.5,1,41.5,152.97,-1.369,0,16.1
St37,4.5,1,41.5,158.47,-1.047,0,20.7
St37,4.5,1,41.5,163.91,-0.752,0,29.5
St37,4.5,1,41.5,169.28,-0.482,0,49.1
St37,4.5,1,41.5,174.46,-0.239,0,120.4
St37,4.5,1,50,81.03,-11.751,-6.924,5.6
St37,4.5,1,50,85.02,-10.592,-7.766,5.7
St37,4.5,1,50,89.14,-9.459,-8.837,5.9
St37,4.5,1,50,90,-9.271,-9.271,5.9
St37,4.5,1,50,93.14,-8.553,0,6.1
St37,4.5,1,50,97.7,-7.623,0,6.4
St37,4.5,1,50,102.63,-6.647,0,6.6
St37,4.5,1,50,105,-6.288,0,7
St37,4.5,1,50,107.15,-5.931,0,7
St37,4.5,1,50,112.06,-5.231,0,7.5
St37,4.5,1,50,117.27,-4.563,0,8.1
St37,4.5,1,50,120,-4.227,0,8.4
St37,4.5,1,50,122.71,-3.938,0,8.8
St37,4.5,1,50,128.33,-3.353,0,9.7
St37,4.5,1,50,134.12,-2.773,0,10.7
St37,4.5,1,50,135,-2.714,0,10.7
St37,4.5,1,50,139.78,-2.305,0,12.3
St37,4.5,1,50,145.57,-1.873,0,14.5
St37,4.5,1,50,150,-1.572,0,16.8
St37,4.5,1,50,151.44,-1.478,0,17.6
St37,4.5,1,50,157.35,-1.118,0,22.7
St37,4.5,1,50,162.94,-0.819,0,33.6
St37,4.5,1,50,168.48,-0.526,0,52.4
St37,4.5,1,50,173.99,-0.262,0,119
St37,4.5,4,30,30,-51.996,-0.831,4
St37,4.5,4,30,30.98,-50.349,-0.949,4
St37,4.5,4,30,31.53,-49.151,-1.007,4
St37,4.5,4,30,34.15,-43.832,-1.299,4
St37,4.5,4,30,36.95,-39.005,-1.607,4
St37,4.5,4,30,40.03,-34.563,-1.936,4
St37,4.5,4,30,43.47,-30.515,-2.293,4
St37,4.5,4,30,45,-29.037,-2.451,4
St37,4.5,4,30,47.46,-26.575,-2.709,4
St37,4.5,4,30,51.94,-22.972,-3.17,4
St37,4.5,4,30,57.05,-19.652,-3.702,4
St37,4.5,4,30,60,-17.693,-4.017,4
St37,4.5,4,30,62.9,-16.589,-4.327,4
St37,4.5,4,30,69.47,-13.859,-5.054,4
St37,4.5,4,30,75,-11.976,-5.704,4.3
St37,4.5,4,30,76.55,-11.529,-5.897,4.3
St37,4.5,4,30,84.89,-9.301,-7.113,4.6
St37,4.5,4,30,90,-8.516,-8.516,4.9
St37,4.5,4,30,93.91,-7.471,0,5.2
St37,4.5,4,30,103.4,-5.928,0,5.8
St37,4.5,4,30,105,-5.852,0,5.8
St37,4.5,4,30,113.49,-4.635,0,6.5
St37,4.5,4,30,120,-3.719,0,7.1
St37,4.5,4,30,124.18,-3.524,0,7.5
St37,4.5,4,30,135,-2.34,0,9.2
St37,4.5,4,30,135.33,-2.565,0,9.2
St37,4.5,4,30,146.68,-1.751,0,12.1
St37,4.5,4,30,150,-1.713,0,14.3
St37,4.5,4,30,157.99,-1.066,0,19.5
St37,4.5,4,30,169.37,-0.479,0,48.9
St37,4.5,4,40,83.92,-10.138,-7.228,5.2
St37,4.5,4,40,87.1,-9.345,-7.88,5.3
St37,4.5,4,40,90,-8.699,-8.699,5.5
St37,4.5,4,40,90.79,-8.532,0,5.5
St37,4.5,4,40,94.72,-7.734,0,5.7
St37,4.5,4,40,98.74,-6.991,0,6
St37,4.5,4,40,102.88,-6.31,0,6.2
St37,4.5,4,40,105,-5.987,0,6.6
St37,4.5,4,40,107.16,-5.678,0,6.6
St37,4.5,4,40,111.63,-5.069,0,7
St37,4.5,4,40,116.26,-4.494,0,7.5
St37,4.5,4,40,120,-4.071,0,7.9
St37,4.5,4,40,120.91,-3.971,0,8
St37,4.5,4,40,125.67,-3.484,0,8.7
St37,4.5,4,40,130.53,-3.03,0,9.5
St37,4.5,4,40,135,-2.648,0,10.5
St37,4.5,4,40,135.46,-2.609,0,10.5
St37,4.5,4,40,140.45,-2.219,0,11.8
St37,4.5,4,40,145.48,-1.858,0,13.5
St37,4.5,4,40,150,-1.556,0,15.5
St37,4.5,4,40,150.53,-1.524,0,15.8
St37,4.5,4,40,155.58,-1.215,0,19.2
St37,4.5,4,40,160.53,-0.936,0,24.9
St37,4.5,4,40,165.42,-0.677,0,35.3
St37,4.5,4,40,170.27,-0.435,0,56.6
St37,4.5,4,40,175.07,-0.211,0,135.4
St37,4.5,4,41.5,83.92,-10.138,-7.228,5.2
St37,4.5,4,41.5,87.1,-9.345,-7.88,5.3
St37,4.5,4,41.5,90,-8.699,-8.699,5.5
St37,4.5,4,41.5,90.79,-8.532,0,5.5
St37,4.5,4,41.5,94.72,-7.734,0,5.7
St37,4.5,4,41.5,98.74,-6.991,0,6
St37,4.5,4,41.5,102.88,-6.31,0,6.2
St37,4.5,4,41.5,105,-5.987,0,6.6
St37,4.5,4,41.5,107.16,-5.678,0,6.6
St37,4.5,4,41.5,111.63,-5.069,0,7
St37,4.5,4,41.5,116.26,-4.494,0,7.5
St37,4.5,4,41.5,120,-4.071,0,7.9
St37,4.5,4,41.5,120.91,-3.971,0,8
St37,4.5,4,41.5,125.67,-3.484,0,8.7
St37,4.5,4,41.5,130.53,-3.03,0,9.5
St37,4.5,4,41.5,135,-2.648,0,10.5
St37,4.5,4,41.5,135.46,-2.609,0,10.5
St37,4.5,4,41.5,140.45,-2.219,0,11.8
St37,4.5,4,41.5,145.48,-1.858,0,13.5
St37,4.5,4,41.5,150,-1.556,0,15.5
St37,4.5,4,41.5,150.53,-1.524,0,15.8
St37,4.5,4,41.5,155.58,-1.215,0,19.2
St37,4.5,4,41.5,160.53,-0.936,0,24.9
St37,4.5,4,41.5,165.42,-0.677,0,35.3
St37,4.5,4,41.5,170.27,-0.435,0,56.6
St37,4.5,4,41.5,175.07,-0.211,0,135.4
St37,4.5,4,50,82.75,-11.211,-7.315,5.9
St37,4.5,4,50,83.03,-11.13,-7.373,5.9
St37,4.5,4,50,86.7,-10.113,-8.19,6.1
St37,4.5,4,50,90,-9.285,-9.285,6.3
St37,4.5,4,50,90.43,-9.181,0,6.3
St37,4.5,4,50,94.45,-8.275,0,6.5
St37,4.5,4,50,98.53,-7.45,0,6.8
St37,4.5,4,50,102.89,-6.661,0,7.1
St37,4.5,4,50,105,-6.306,0,7.4
St37,4.5,4,50,107.34,-5.931,0,7.4
St37,4.5,4,50,111.94,-5.269,0,7.9
St37,4.5,4,50,116.77,-4.628,0,8.4
St37,4.5,4,50,120,-4.238,0,8.9
St37,4.5,4,50,121.69,-4.044,0,9.1
St37,4.5,4,50,126.73,-3.502,0,9.9
St37,4.5,4,50,131.87,-3.007,0,10.9
St37,4.5,4,50,135,-2.73,0,12.2
St37,4.5,4,50,137.11,-2.552,0,12.2
St37,4.5,4,50,142.43,-2.13,0,14
St37,4.5,4,50,147.8,-1.741,0,16.2
St37,4.5,4,50,150,-1.59,0,17.6
St37,4.5,4,50,153.2,-1.384,0,19.6
St37,4.5,4,50,158.59,-1.058,0,24.8
St37,4.5,4,50,163.96,-0.76,0,34.7
St37,4.5,4,50,169.26,-0.489,0,55.4
St37,4.5,4,50,174.46,-0.241,0,130.4
St37,4.8,4,30,94.16,-8.18,0,10.6
St37,4.8,4,30,98.29,-7.38,0,10.86
St37,4.8,4,30,102.53,-6.64,0,11.15
St37,4.8,4,30,105,-6.25,0,11.36
St37,4.8,4,30,106.83,-5.98,0,11.52
St37,4.8,4,30,111.32,-5.33,0,11.9
St37,4.8,4,30,115.93,-4.73,0,12.36
St37,4.8,4,30,120,-4.26,0,12.85
St37,4.8,4,30,120.59,-4.19,0,12.92
St37,4.8,4,30,125.37,-3.68,0,13.62
St37,4.8,4,30,130.27,-3.21,0,14.49
St37,4.8,4,30,135,-2.78,0,15.46
St37,4.8,4,30,135.25,-2.76,0,15.51
St37,4.8,4,40,84.18,-10.47,-7.61,10.07
St37,4.8,4,40,86.56,-9.88,-8.12,10.2
St37,4.8,4,40,90,-9.06,-9.06,10.34
St37,4.8,4,40,90.35,-8.96,0,10.35
St37,4.8,4,40,140.27,-2.35,0,16.85
St37,4.8,4,40,145.34,-1.96,0,18.54
St37,4.8,4,40,150,-1.64,0,20.8
St37,4.8,4,40,150.42,-1.61,0,21.01
St37,4.8,4,40,155.52,-1.28,0,24.56
St37,4.8,4,40,160.52,-0.99,0,30.65
St37,4.8,4,40,165,-0.74,0,40.34
St37,4.8,4,40,165.46,-0.71,0,41.34
St37,4.8,4,40,170.35,-0.45,0,64.04
St37,4.8,4,40,175.11,-0.22,0,146.65
St37,4.8,4,41.5,84.18,-10.47,-7.61,10.07
St37,4.8,4,41.5,86.56,-9.88,-8.12,10.2
St37,4.8,4,41.5,90,-9.06,-9.06,10.34
St37,4.8,4,41.5,90.35,-8.96,0,10.35
St37,4.8,4,41.5,140.27,-2.35,0,16.85
St37,4.8,4,41.5,145.34,-1.96,0,18.54
St37,4.8,4,41.5,150,-1.64,0,20.8
St37,4.8,4,41.5,150.42,-1.61,0,21.01
St37,4.8,4,41.5,155.52,-1.28,0,24.56
St37,4.8,4,41.5,160.52,-0.99,0,30.65
St37,4.8,4,41.5,165,-0.74,0,40.34
St37,4.8,4,41.5,165.46,-0.71,0,41.34
St37,4.8,4,41.5,170.35,-0.45,0,64.04
St37,4.8,4,41.5,175.11,-0.22,0,146.65
St37,5,1,30,30,-50.386,-1.857,2.8
St37,5,1,30,30.82,-49.074,-1.939,2.8
St37,5,1,30,33.33,-44.158,-2.176,2.8
St37,5,1,30,36.32,-38.95,-2.464,2.8
St37,5,1,30,39.85,-33.98,-2.803,2.8
St37,5,1,30,43.92,-29.302,-3.177,2.8
St37,5,1,30,45,-28.374,-3.276,2.8
St37,5,1,30,48.21,-25.359,-3.573,2.8
St37,5,1,30,53.55,-21.523,-4.035,2.9
St37,5,1,30,59.33,-18.253,-4.573,3
St37,5,1,30,60,-17.656,-4.628,3
St37,5,1,30,65.58,-15.491,-5.152,3.2
St37,5,1,30,73.11,-12.842,-5.932,3.4
St37,5,1,30,75,-12.271,-6.151,3.4
St37,5,1,30,81.63,-10.505,-7.017,3.7
St37,5,1,30,90,-8.924,-8.924,4.1
St37,5,1,30,91.31,-8.399,0,4.1
St37,5,1,30,102.34,-6.515,0,4.7
St37,5,1,30,105,-6.248,0,4.7
St37,5,1,30,114.11,-4.948,0,5.6
St37,5,1,30,120,-4.059,0,6.3
St37,5,1,30,126.97,-3.563,0,7.1
St37,5,1,30,135,-2.621,0,9.9
St37,5,1,30,140.44,-2.389,0,9.9
St37,5,1,30,150,-1.908,0,15.1
St37,5,1,30,153.86,-1.435,0,17.2
St37,5,1,30,167.2,-0.649,0,49.8
St37,5,1,40,80,-11.645,-7.024,4.6
St37,5,1,40,83.29,-10.933,-7.636,4.8
St37,5,1,40,87.34,-9.884,-8.492,5
St37,5,1,40,90,-9.275,-9.275,5.1
St37,5,1,40,91.41,-8.948,0,5.2
St37,5,1,40,95.71,-8.081,0,5.5
St37,5,1,40,100.34,-7.222,0,5.8
St37,5,1,40,105,-6.443,0,6.1
St37,5,1,40,109.87,-5.712,0,6.5
St37,5,1,40,114.87,-5.044,0,7
St37,5,1,40,120,-4.406,0,7.6
St37,5,1,40,120.05,-4.414,0,7.6
St37,5,1,40,125.36,-3.828,0,8.3
St37,5,1,40,130.78,-3.283,0,9.2
St37,5,1,40,135,-2.897,0,10.2
St37,5,1,40,136.27,-2.782,0,10.2
St37,5,1,40,141.82,-2.322,0,11.7
St37,5,1,40,147.4,-1.897,0,13.8
St37,5,1,40,150,-1.72,0,15.2
St37,5,1,40,152.95,-1.509,0,16.8
St37,5,1,40,158.51,-1.152,0,22.3
St37,5,1,40,163.99,-0.826,0,32.5
St37,5,1,40,169.43,-0.526,0,56.1
St37,5,1,40,174.55,-0.26,0,139.8
St37,5,1,41.5,80,-11.645,-7.024,4.6
St37,5,1,41.5,83.29,-10.933,-7.636,4.8
St37,5,1,41.5,87.34,-9.884,-8.492,5
St37,5,1,41.5,90,-9.275,-9.275,5.1
St37,5,1,41.5,91.41,-8.948,0,5.2
St37,5,1,41.5,95.71,-8.081,0,5.5
St37,5,1,41.5,100.34,-7.222,0,5.8
St37,5,1,41.5,105,-6.443,0,6.1
St37,5,1,41.5,109.87,-5.712,0,6.5
St37,5,1,41.5,114.87,-5.044,0,7
St37,5,1,41.5,120,-4.406,0,7.6
St37,5,1,41.5,120.05,-4.414,0,7.6
St37,5,1,41.5,125.36,-3.828,0,8.3
St37,5,1,41.5,130.78,-3.283,0,9.2
St37,5,1,41.5,135,-2.897,0,10.2
St37,5,1,41.5,136.27,-2.782,0,10.2
St37,5,1,41.5,141.82,-2.322,0,11.7
St37,5,1,41.5,147.4,-1.897,0,13.8
St37,5,1,41.5,150,-1.72,0,15.2
St37,5,1,41.5,152.95,-1.509,0,16.8
St37,5,1,41.5,158.51,-1.152,0,22.3
St37,5,1,41.5,163.99,-0.826,0,32.5
St37,5,1,41.5,169.43,-0.526,0,56.1
St37,5,1,41.5,174.55,-0.26,0,139.8
St37,5,1,50,80.83,-12.496,-7.496,5.7
St37,5,1,50,84.69,-11.321,-8.298,5.8
St37,5,1,50,88.7,-10.221,-9.344,6
St37,5,1,50,90,-9.889,-9.889,6.1
St37,5,1,50,92.97,-9.164,0,6.3
St37,5,1,50,97.39,-8.213,0,6.6
St37,5,1,50,102.11,-7.287,0,6.9
St37,5,1,50,105,-6.771,0,7.3
St37,5,1,50,106.91,-6.446,0,7.3
St37,5,1,50,111.94,-5.675,0,7.8
St37,5,1,50,117.24,-4.933,0,8.4
St37,5,1,50,120,-4.582,0,8.7
St37,5,1,50,122.57,-4.269,0,9.1
St37,5,1,50,128.1,-3.649,0,9.9
St37,5,1,50,133.73,-3.088,0,11.1
St37,5,1,50,135,-2.968,0,11.1
St37,5,1,50,139.46,-2.57,0,12.6
St37,5,1,50,145.26,-2.096,0,14.6
St37,5,1,50,150,-1.738,0,17
St37,5,1,50,151.1,-1.661,0,17.5
St37,5,1,50,156.96,-1.265,0,22.6
St37,5,1,50,162.76,-0.907,0,32
St37,5,1,50,168.49,-0.582,0,52.3
St37,5,1,50,174.02,-0.289,0,124
St37,5,4,30,30,-54.503,-1.257,4
St37,5,4,30,31.29,-52.221,-1.412,4
St37,5,4,30,32.32,-49.877,-1.529,4
St37,5,4,30,35.06,-44.452,-1.832,4
St37,5,4,30,38.17,-39.251,-2.177,4
St37,5,4,30,41.39,-34.794,-2.525,4
St37,5,4,30,45,-30.815,-2.904,4
St37,5,4,30,45.3,-30.368,-2.937,4
St37,5,4,30,49.81,-26.197,-3.414,4
St37,5,4,30,54.95,-22.322,-3.964,4
St37,5,4,30,60,-18.947,-4.515,4
St37,5,4,30,60.94,-18.726,-4.617,4
St37,5,4,30,67.34,-15.763,-5.343,4
St37,5,4,30,75,-12.877,-6.263,4.2
St37,5,4,30,75.22,-12.833,-6.288,4.2
St37,5,4,30,83.39,-10.443,-7.479,4.7
St37,5,4,30,90,-9.19,-9.19,5.2
St37,5,4,30,92.64,-8.362,0,5.4
St37,5,4,30,102.29,-6.645,0,6
St37,5,4,30,105,-6.371,0,6
St37,5,4,30,112.78,-5.154,0,6.7
St37,5,4,30,120,-4.113,0,7.4
St37,5,4,30,123.59,-3.924,0,7.7
St37,5,4,30,134.91,-2.856,0,9.4
St37,5,4,30,135,-2.61,0,9.4
St37,5,4,30,146.45,-1.948,0,12.7
St37,5,4,30,150,-1.861,0,15.4
St37,5,4,30,158.22,-1.17,0,21.8
St37,5,4,30,169.41,-0.527,0,55.3
St37,5,4,40,84.04,-10.898,-7.898,5.4
St37,5,4,40,86.13,-10.334,-8.338,5.5
St37,5,4,40,89.94,-9.392,-9.346,5.7
St37,5,4,40,90,-9.391,-9.391,5.7
St37,5,4,40,93.83,-8.54,0,5.9
St37,5,4,40,97.88,-7.751,0,6.2
St37,5,4,40,102.17,-6.977,0,6.5
St37,5,4,40,105,-6.5,0,6.9
St37,5,4,40,106.57,-6.254,0,6.9
St37,5,4,40,111.03,-5.595,0,7.2
St37,5,4,40,115.66,-4.973,0,7.7
St37,5,4,40,120,-4.449,0,8.3
St37,5,4,40,120.38,-4.403,0,8.3
St37,5,4,40,125.2,-3.867,0,9
St37,5,4,40,130.14,-3.365,0,9.9
St37,5,4,40,135,-2.91,0,10.9
St37,5,4,40,135.14,-2.898,0,10.9
St37,5,4,40,140.2,-2.464,0,12.3
St37,5,4,40,145.28,-2.061,0,14
St37,5,4,40,150,-1.716,0,16.2
St37,5,4,40,150.39,-1.689,0,16.4
St37,5,4,40,155.47,-1.348,0,20.2
St37,5,4,40,160.51,-1.035,0,26.7
St37,5,4,40,165.52,-0.742,0,37.9
St37,5,4,40,170.34,-0.479,0,61.7
St37,5,4,40,175.12,-0.232,0,148.2
St37,5,4,41.5,84.04,-10.898,-7.898,5.4
St37,5,4,41.5,86.13,-10.334,-8.338,5.5
St37,5,4,41.5,89.94,-9.392,-9.346,5.7
St37,5,4,41.5,90,-9.391,-9.391,5.7
St37,5,4,41.5,93.83,-8.54,0,5.9
St37,5,4,41.5,97.88,-7.751,0,6.2
St37,5,4,41.5,102.17,-6.977,0,6.5
St37,5,4,41.5,105,-6.5,0,6.9
St37,5,4,41.5,106.57,-6.254,0,6.9
St37,5,4,41.5,111.03,-5.595,0,7.2
St37,5,4,41.5,115.66,-4.973,0,7.7
St37,5,4,41.5,120,-4.449,0,8.3
St37,5,4,41.5,120.38,-4.403,0,8.3
St37,5,4,41.5,125.2,-3.867,0,9
St37,5,4,41.5,130.14,-3.365,0,9.9
St37,5,4,41.5,135,-2.91,0,10.9
St37,5,4,41.5,135.14,-2.898,0,10.9
St37,5,4,41.5,140.2,-2.464,0,12.3
St37,5,4,41.5,145.28,-2.061,0,14
St37,5,4,41.5,150,-1.716,0,16.2
St37,5,4,41.5,150.39,-1.689,0,16.4
St37,5,4,41.5,155.47,-1.348,0,20.2
St37,5,4,41.5,160.51,-1.035,0,26.7
St37,5,4,41.5,165.52,-0.742,0,37.9
St37,5,4,41.5,170.34,-0.479,0,61.7
St37,5,4,41.5,175.12,-0.232,0,148.2
St37,5,4,50,82.54,-12.093,-7.912,6.1
St37,5,4,50,85.93,-11.062,-8.667,6.2
St37,5,4,50,89.71,-10.048,-9.783,6.4
St37,5,4,50,90,-9.974,-9.974,6.4
St37,5,4,50,93.75,-9.061,0,6.7
St37,5,4,50,97.89,-8.167,0,6.9
St37,5,4,50,102.3,-7.301,0,7.3
St37,5,4,50,105,-6.815,0,7.7
St37,5,4,50,106.8,-6.507,0,7.7
St37,5,4,50,111.44,-5.779,0,8.1
St37,5,4,50,116.29,-5.092,0,8.7
St37,5,4,50,120,-4.608,0,9.2
St37,5,4,50,121.35,-4.438,0,9.4
St37,5,4,50,126.42,-3.853,0,10.3
St37,5,4,50,131.63,-3.305,0,11.3
St37,5,4,50,135,-2.98,0,12.7
St37,5,4,50,136.93,-2.801,0,12.7
St37,5,4,50,142.31,-2.336,0,14.4
St37,5,4,50,147.73,-1.911,0,16.9
St37,5,4,50,150,-1.741,0,18.3
St37,5,4,50,153.17,-1.521,0,20.3
St37,5,4,50,158.61,-1.165,0,26.1
St37,5,4,50,164.01,-0.836,0,36.7
St37,5,4,50,169.3,-0.538,0,58.6
St37,5,4,50,174.5,-0.265,0,136.9
St37,5,4.7,30,30,-56.517,-0.934,5
St37,5,4.7,30,32.61,-51.446,-1.267,5
St37,5,4.7,30,33.94,-48.681,-1.425,5
St37,5,4.7,30,36.35,-44.131,-1.712,5
St37,5,4.7,30,39.59,-38.811,-2.106,5
St37,5,4.7,30,43.25,-33.944,-2.536,5
St37,5,4.7,30,45,-32.207,-2.733,5
St37,5,4.7,30,47.3,-29.598,-3,5
St37,5,4.7,30,51.88,-25.558,-3.517,5
St37,5,4.7,30,57.01,-21.848,-4.104,5
St37,5,4.7,30,60,-19.74,-4.457,5
St37,5,4.7,30,62.72,-18.524,-4.779,5
St37,5,4.7,30,69.29,-15.482,-5.599,5
St37,5,4.7,30,75,-13.259,-6.356,5
St37,5,4.7,30,76.31,-12.902,-6.538,5
St37,5,4.7,30,84.43,-10.478,-7.832,5
St37,5,4.7,30,90,-9.366,-9.366,5.2
St37,5,4.7,30,92.95,-8.473,0,5.4
St37,5,4.7,30,101.91,-6.819,0,6.4
St37,5,4.7,30,105,-6.48,0,6.4
St37,5,4.7,30,111.4,-5.386,0,7.3
St37,5,4.7,30,120,-4.194,0,7.9
St37,5,4.7,30,121.12,-4.209,0,8
St37,5,4.7,30,130.99,-3.219,0,9.2
St37,5,4.7,30,135,-2.631,0,9.2
St37,5,4.7,30,141.02,-2.363,0,11.1
St37,5,4.7,30,150,-1.805,0,14.7
St37,5,4.7,30,151.07,-1.63,0,15.1
St37,5,4.7,30,160.95,-1.007,0,26.2
St37,5,4.7,30,170.55,-0.468,0,64.6
St37,5,5,30,30,-56.517,-0.934,5
St37,5,5,30,32.61,-51.446,-1.267,5
St37,5,5,30,33.94,-48.681,-1.425,5
St37,5,5,30,36.35,-44.131,-1.712,5
St37,5,5,30,39.59,-38.811,-2.106,5
St37,5,5,30,43.25,-33.944,-2.536,5
St37,5,5,30,45,-32.207,-2.733,5
St37,5,5,30,47.3,-29.598,-3,5
St37,5,5,30,51.88,-25.558,-3.517,5
St37,5,5,30,57.01,-21.848,-4.104,5
St37,5,5,30,60,-19.74,-4.457,5
St37,5,5,30,62.72,-18.524,-4.779,5
St37,5,5,30,69.29,-15.482,-5.599,5
St37,5,5,30,75,-13.259,-6.356,5
St37,5,5,30,76.31,-12.902,-6.538,5
St37,5,5,30,84.43,-10.478,-7.832,5
St37,5,5,30,90,-9.366,-9.366,5.2
St37,5,5,30,92.95,-8.473,0,5.4
St37,5,5,30,101.91,-6.819,0,6.4
St37,5,5,30,105,-6.48,0,6.4
St37,5,5,30,111.4,-5.386,0,7.3
St37,5,5,30,120,-4.194,0,7.9
St37,5,5,30,121.12,-4.209,0,8
St37,5,5,30,130.99,-3.219,0,9.2
St37,5,5,30,135,-2.631,0,9.2
St37,5,5,30,141.02,-2.363,0,11.1
St37,5,5,30,150,-1.805,0,14.7
St37,5,5,30,151.07,-1.63,0,15.1
St37,5,5,30,160.95,-1.007,0,26.2
St37,5,5,30,170.55,-0.468,0,64.6
St37,5,4.7,40,85.39,-10.643,-8.253,5.7
St37,5,4.7,40,89.25,-9.665,-9.214,5.9
St37,5,4.7,40,90,-9.478,-9.478,6
St37,5,4.7,40,93.4,-8.702,0,6.2
St37,5,4.7,40,97.51,-7.854,0,6.4
St37,5,4.7,40,101.77,-7.073,0,6.8
St37,5,4.7,40,105,-6.529,0,7.1
St37,5,4.7,40,106.19,-6.346,0,7.1
St37,5,4.7,40,110.78,-5.655,0,7.5
St37,5,4.7,40,115.51,-5.011,0,8
St37,5,4.7,40,120,-4.456,0,8.5
St37,5,4.7,40,120.28,-4.42,0,8.5
St37,5,4.7,40,125.12,-3.878,0,9.2
St37,5,4.7,40,130.06,-3.372,0,10
St37,5,4.7,40,135,-2.911,0,11
St37,5,4.7,40,135.08,-2.903,0,11
St37,5,4.7,40,140.15,-2.468,0,12.4
St37,5,4.7,40,145.26,-2.065,0,14.1
St37,5,4.7,40,150,-1.717,0,16.4
St37,5,4.7,40,150.4,-1.692,0,16.6
St37,5,4.7,40,155.43,-1.353,0,20.3
St37,5,4.7,40,160.42,-1.042,0,26.7
St37,5,4.7,40,165.38,-0.751,0,37.7
St37,5,4.7,40,170.31,-0.479,0,61.2
St37,5,4.7,40,175.14,-0.23,0,147.7
St37,5,4.7,41.5,85.39,-10.643,-8.253,5.7
St37,5,4.7,41.5,89.25,-9.665,-9.214,5.9
St37,5,4.7,41.5,90,-9.478,-9.478,6
St37,5,4.7,41.5,93.4,-8.702,0,6.2
St37,5,4.7,41.5,97.51,-7.854,0,6.4
St37,5,4.7,41.5,101.77,-7.073,0,6.8
St37,5,4.7,41.5,105,-6.529,0,7.1
St37,5,4.7,41.5,106.19,-6.346,0,7.1
St37,5,4.7,41.5,110.78,-5.655,0,7.5
St37,5,4.7,41.5,115.51,-5.011,0,8
St37,5,4.7,41.5,120,-4.456,0,8.5
St37,5,4.7,41.5,120.28,-4.42,0,8.5
St37,5,4.7,41.5,125.12,-3.878,0,9.2
